Cruise,Station,Gear,FishNum,Family,Taxon,Idconfirm,GeneticID,FF,DatePro,PhotoNum,SL,FL,TL,Wt,TGW,EGW,GutMB,GutV.ID,SIA,FishBarcoding,Prey_Num,Prey_Taxon,Obs_Length,Mag,Actual_Length,TotalNumPrey,TotalPrey_gut,Date_MorphID,SwimBladder,Gonads,Gonwt,Sex,Gonadpreservative,Head,Comments,Comments_PostDissection,Gut_comments,Prey_Comments
HB1907,2,MWT5,63,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,8/29/2019,7573-74,60,NA,77,3.5637,0.199,NA,N,Y,Y,Y,NA,Hyperiidea,NA,NA,NA,1,11,6/23/2020,DA,Y,0.1429,F,F-W-E,Y,eggs looks like could be well developed.,NA,"gut vial reads ""myctophidae""",NA
HB1907,2,MWT5,63,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,8/29/2019,7573-74,60,NA,77,3.5637,0.199,NA,N,Y,Y,Y,6,Hyperiidea,2.2,0.8,2.75,NA,11,6/23/2020,DA,Y,0.1429,F,F-W-E,Y,eggs looks like could be well developed.,NA,"gut vial reads ""myctophidae""",NA
HB1907,2,MWT5,63,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,8/29/2019,7573-74,60,NA,77,3.5637,0.199,NA,N,Y,Y,Y,NA,Amphipod,NA,NA,NA,1,11,6/23/2020,DA,Y,0.1429,F,F-W-E,Y,eggs looks like could be well developed.,NA,"gut vial reads ""myctophidae""",NA
HB1907,2,MWT5,63,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,8/29/2019,7573-74,60,NA,77,3.5637,0.199,NA,N,Y,Y,Y,8,Amphipod,NA,NA,NA,NA,11,6/23/2020,DA,Y,0.1429,F,F-W-E,Y,eggs looks like could be well developed.,NA,"gut vial reads ""myctophidae""",NA
HB1907,2,MWT5,63,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,8/29/2019,7573-74,60,NA,77,3.5637,0.199,NA,N,Y,Y,Y,NA,Crustacean,NA,NA,NA,1,11,6/23/2020,DA,Y,0.1429,F,F-W-E,Y,eggs looks like could be well developed.,NA,"gut vial reads ""myctophidae""",NA
HB1907,2,MWT5,63,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,8/29/2019,7573-74,60,NA,77,3.5637,0.199,NA,N,Y,Y,Y,9,Crustacean,NA,NA,NA,NA,11,6/23/2020,DA,Y,0.1429,F,F-W-E,Y,eggs looks like could be well developed.,NA,"gut vial reads ""myctophidae""",looked like long legged euphausid ?
HB1907,2,MWT5,63,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,8/29/2019,7573-74,60,NA,77,3.5637,0.199,NA,N,Y,Y,Y,NA,Pteropoda,NA,NA,NA,1,11,6/23/2020,DA,Y,0.1429,F,F-W-E,Y,eggs looks like could be well developed.,NA,"gut vial reads ""myctophidae""",NA
HB1907,2,MWT5,63,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,8/29/2019,7573-74,60,NA,77,3.5637,0.199,NA,N,Y,Y,Y,11,Pteropoda,NA,NA,NA,NA,11,6/23/2020,DA,Y,0.1429,F,F-W-E,Y,eggs looks like could be well developed.,NA,"gut vial reads ""myctophidae""",Shelled but shell broken into too many pieces to identify
HB1907,2,MWT5,65,Myctophidae,Nannobrachium atrum,Yes - visually PEC,NA,Y,8/29/2019,7576,108,NA,137,8.7307,0.2791,NA,N,Y,Y,Y,NA,Euphausidacea,NA,NA,NA,2,2,6/24/2020,N,Y,0.0445,F,F-W-E,Y,NA,NA,"gut broken in half, black, speckled tissue between fingers of pyloric secchi",NA
HB1907,2,MWT5,65,Myctophidae,Nannobrachium atrum,Yes - visually PEC,NA,Y,8/29/2019,7576,108,NA,137,8.7307,0.2791,NA,N,Y,Y,Y,1,Euphausidacea,6.8,0.8,8.5,NA,2,6/24/2020,N,Y,0.0445,F,F-W-E,Y,NA,NA,"gut broken in half, black, speckled tissue between fingers of pyloric secchi",NA
HB1907,2,MWT5,65,Myctophidae,Nannobrachium atrum,Yes - visually PEC,NA,Y,8/29/2019,7576,108,NA,137,8.7307,0.2791,NA,N,Y,Y,Y,2,Euphausidacea,NA,NA,NA,NA,2,6/24/2020,N,Y,0.0445,F,F-W-E,Y,NA,NA,"gut broken in half, black, speckled tissue between fingers of pyloric secchi",NA
HB1907,2,MWT5,66,Myctophidae,Nannobrachium atrum,Yes - visually PEC,NA,Y,8/29/2019,7577,117,NA,136,12.0711,0.3607,NA,N,Y,Y,Y,NA,Euphausidacea,NA,NA,NA,3,3,7/19/2020,N,Y,0.1552,F,F-W-E,Y,body near gut is damaged.,changed internal label to match DNA N atrum,gut black,NA
HB1907,2,MWT5,66,Myctophidae,Nannobrachium atrum,Yes - visually PEC,NA,Y,8/29/2019,7577,117,NA,136,12.0711,0.3607,NA,N,Y,Y,Y,1,Euphausidacea,NA,NA,NA,NA,3,7/19/2020,N,Y,0.1552,F,F-W-E,Y,body near gut is damaged.,changed internal label to match DNA N atrum,gut black,NA
HB1907,2,MWT5,66,Myctophidae,Nannobrachium atrum,Yes - visually PEC,NA,Y,8/29/2019,7577,117,NA,136,12.0711,0.3607,NA,N,Y,Y,Y,2,Euphausidacea,8.4,0.8,10.5,NA,3,7/19/2020,N,Y,0.1552,F,F-W-E,Y,body near gut is damaged.,changed internal label to match DNA N atrum,gut black,NA
HB1907,2,MWT5,66,Myctophidae,Nannobrachium atrum,Yes - visually PEC,NA,Y,8/29/2019,7577,117,NA,136,12.0711,0.3607,NA,N,Y,Y,Y,3,Euphausidacea,NA,NA,NA,NA,3,7/19/2020,N,Y,0.1552,F,F-W-E,Y,body near gut is damaged.,changed internal label to match DNA N atrum,gut black,NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,8/30/2019,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,NA,UnknownSoft,NA,NA,NA,3,11,7/20/2020,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,8/30/2019,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,1,UnknownSoft,NA,NA,NA,NA,11,7/20/2020,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,8/30/2019,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,2,UnknownSoft,NA,NA,NA,NA,11,7/20/2020,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,8/30/2019,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,3,UnknownSoft,NA,NA,NA,NA,11,7/20/2020,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,8/30/2019,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,NA,Euphausidacea,4.9,0.8,6.125,5,11,7/20/2020,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,8/30/2019,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,4,Euphausidacea,NA,NA,NA,NA,11,7/20/2020,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,8/30/2019,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,5,Euphausidacea,NA,NA,NA,NA,11,7/20/2020,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,8/30/2019,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,6,Euphausidacea,NA,NA,NA,NA,11,7/20/2020,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,8/30/2019,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,7,Euphausidacea,7.3,0.8,9.125,NA,11,7/20/2020,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,8/30/2019,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,NA,Cavolinioidea,NA,NA,NA,1,11,7/20/2020,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,8/30/2019,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,8,Cavolinioidea,4.6,0.8,5.75,NA,11,7/20/2020,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,8/30/2019,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,NA,Hyperiidea,NA,NA,NA,2,11,7/20/2020,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,8/30/2019,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,9,Hyperiidea,3.3,0.8,4.13,NA,11,7/20/2020,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,8/30/2019,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,10,Euphausidacea,NA,NA,NA,NA,11,7/20/2020,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,8/30/2019,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,11,Hyperiidea,NA,NA,NA,NA,11,7/20/2020,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,69,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,8/30/2019,7580-81,57,NA,63,2.3719,0.1131,NA,N,Y,Y,Y,NA,DigCopepod,NA,NA,NA,7,8,7/8/2020,?,Y,0.0863,F,F-W-E,Y,only dissected the largest myctophid in this packet,NA,"gut black, all prey highly digested, 2 worm parasits found on gut",NA
HB1907,2,MWT6,69,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,8/30/2019,7580-81,57,NA,63,2.3719,0.1131,NA,N,Y,Y,Y,1,DigCopepod,NA,NA,NA,NA,8,7/8/2020,?,Y,0.0863,F,F-W-E,Y,only dissected the largest myctophid in this packet,NA,"gut black, all prey highly digested, 2 worm parasits found on gut",NA
HB1907,2,MWT6,69,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,8/30/2019,7580-81,57,NA,63,2.3719,0.1131,NA,N,Y,Y,Y,2,DigCopepod,NA,NA,NA,NA,8,7/8/2020,?,Y,0.0863,F,F-W-E,Y,only dissected the largest myctophid in this packet,NA,"gut black, all prey highly digested, 2 worm parasits found on gut",NA
HB1907,2,MWT6,69,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,8/30/2019,7580-81,57,NA,63,2.3719,0.1131,NA,N,Y,Y,Y,3,DigCopepod,NA,NA,NA,NA,8,7/8/2020,?,Y,0.0863,F,F-W-E,Y,only dissected the largest myctophid in this packet,NA,"gut black, all prey highly digested, 2 worm parasits found on gut",NA
HB1907,2,MWT6,69,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,8/30/2019,7580-81,57,NA,63,2.3719,0.1131,NA,N,Y,Y,Y,4,DigCopepod,NA,NA,NA,NA,8,7/8/2020,?,Y,0.0863,F,F-W-E,Y,only dissected the largest myctophid in this packet,NA,"gut black, all prey highly digested, 2 worm parasits found on gut",NA
HB1907,2,MWT6,69,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,8/30/2019,7580-81,57,NA,63,2.3719,0.1131,NA,N,Y,Y,Y,5,DigCopepod,NA,NA,NA,NA,8,7/8/2020,?,Y,0.0863,F,F-W-E,Y,only dissected the largest myctophid in this packet,NA,"gut black, all prey highly digested, 2 worm parasits found on gut",NA
HB1907,2,MWT6,69,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,8/30/2019,7580-81,57,NA,63,2.3719,0.1131,NA,N,Y,Y,Y,6,DigCopepod,NA,NA,NA,NA,8,7/8/2020,?,Y,0.0863,F,F-W-E,Y,only dissected the largest myctophid in this packet,NA,"gut black, all prey highly digested, 2 worm parasits found on gut",NA
HB1907,2,MWT6,69,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,8/30/2019,7580-81,57,NA,63,2.3719,0.1131,NA,N,Y,Y,Y,7,DigCopepod,NA,NA,NA,NA,8,7/8/2020,?,Y,0.0863,F,F-W-E,Y,only dissected the largest myctophid in this packet,NA,"gut black, all prey highly digested, 2 worm parasits found on gut",NA
HB1907,2,MWT6,69,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,8/30/2019,7580-81,57,NA,63,2.3719,0.1131,NA,N,Y,Y,Y,NA,Candacia,NA,NA,NA,1,8,7/8/2020,?,Y,0.0863,F,F-W-E,Y,only dissected the largest myctophid in this packet,NA,"gut black, all prey highly digested, 2 worm parasits found on gut",NA
HB1907,2,MWT6,69,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,8/30/2019,7580-81,57,NA,63,2.3719,0.1131,NA,N,Y,Y,Y,8,Candacia,NA,NA,NA,NA,8,7/8/2020,?,Y,0.0863,F,F-W-E,Y,only dissected the largest myctophid in this packet,NA,"gut black, all prey highly digested, 2 worm parasits found on gut",NA
HB1907,2,MWT6,70,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,8/30/2019,7582,NA,NA,600,47.6363,1.2415,NA,N,Y,Y,Y,NA,Empty,NA,NA,NA,0,0,6/22/2020,?,? side note,NA,?,NA,Y,NA,NA,female gonads attached to gut. sarah's Android 20200622_132056. gut open/leaking upon removal from the vial. gut black,NA
HB1907,2,MWT6,70,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,8/30/2019,7582,NA,NA,600,47.6363,1.2415,NA,N,Y,Y,Y,0,Empty,NA,NA,NA,NA,0,6/22/2020,?,? side note,NA,?,NA,Y,NA,NA,female gonads attached to gut. sarah's Android 20200622_132056. gut open/leaking upon removal from the vial. gut black,NA
HB1907,2,MWT6,71,Stomiidae,Chauliodus sloani,Yes - visually PEC,NA,Y,8/30/2019,7583,226,NA,246,39.0943,1.1164,NA,N,Y,Y,Y,NA,Empty,NA,NA,NA,0,0,7/10/2020,N,Y,NA,M?,F-W-E,Y,Missing some gonads so didn't weigh.,"2 parasite worms outside of gut, gut white","gut white, broken into several pieces",NA
HB1907,2,MWT6,71,Stomiidae,Chauliodus sloani,Yes - visually PEC,NA,Y,8/30/2019,7583,226,NA,246,39.0943,1.1164,NA,N,Y,Y,Y,0,Empty,NA,NA,NA,NA,0,7/10/2020,N,Y,NA,M?,F-W-E,Y,Missing some gonads so didn't weigh.,"2 parasite worms outside of gut, gut white","gut white, broken into several pieces",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,NA,Limacinoidea,NA,NA,NA,21,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,1,Limacinoidea,1.1,0.8,1.38,NA,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,2,Limacinoidea,1.1,0.8,1.38,NA,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,3,Limacinoidea,1.2,0.8,1.5,NA,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,4,Limacinoidea,1,0.8,1.25,NA,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,5,Limacinoidea,1.3,0.8,1.63,NA,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,NA,Cavolinioidea,NA,NA,NA,2,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,6,Cavolinioidea,4.8,0.8,6,NA,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,7,Cavolinioidea,4.3,0.8,5.38,NA,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,8,Limacinoidea,1.4,0.8,1.75,NA,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,9,Limacinoidea,1.3,0.8,1.63,NA,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,10,Limacinoidea,1.3,0.8,1.63,NA,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,11,Limacinoidea,1.2,0.8,1.5,NA,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,12,Limacinoidea,1.3,0.8,1.63,NA,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,13,Limacinoidea,0.9,0.8,1.13,NA,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,14,Limacinoidea,1.3,0.8,1.63,NA,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,15,Limacinoidea,0.9,0.8,1.13,NA,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,16,Limacinoidea,1,0.8,1.25,NA,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,17,Limacinoidea,0.7,0.8,0.88,NA,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,18,Limacinoidea,1.3,0.8,1.63,NA,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,19,Limacinoidea,NA,NA,NA,NA,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,20,Limacinoidea,1.2,0.8,1.5,NA,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,21,Limacinoidea,0.7,0.8,0.88,NA,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,22,Limacinoidea,0.8,0.8,1,NA,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,23,Limacinoidea,1.9,0.8,2.38,NA,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,NA,Hyperiidea,NA,NA,NA,1,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,10/1/2019,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,24,Hyperiidea,NA,NA,NA,NA,24,7/8/2020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut.",NA
